B0001,CatViolDU,dSPM-lh.stc,-2.3201034
B0001,CatViolDU,dSPM-rh.stc,-2.3201034
B0001,CatViolPROTI,dSPM-lh.stc,-0.48802543
B0001,CatViolPROTI,dSPM-rh.stc,-0.48802543
B0001,Filler,dSPM-lh.stc,-0.34989023
B0001,Filler,dSPM-rh.stc,-0.34989023
B0001,GrammDU,dSPM-lh.stc,5.4046187
B0001,GrammDU,dSPM-rh.stc,5.4046187
B0001,GrammPROTI,dSPM-lh.stc,2.6434138
B0001,GrammPROTI,dSPM-rh.stc,2.6434138
B0001,SemViolDU,dSPM-lh.stc,4.0004945
B0001,SemViolDU,dSPM-rh.stc,4.0004945
B0001,SemViolPROTI,dSPM-lh.stc,2.7782435
B0001,SemViolPROTI,dSPM-rh.stc,2.7782435
B0002,CatViolDU,dSPM-lh.stc,-0.102960594
B0002,CatViolDU,dSPM-rh.stc,-0.102960594
B0002,CatViolPROTI,dSPM-lh.stc,-0.081248865
B0002,CatViolPROTI,dSPM-rh.stc,-0.081248865
B0002,Filler,dSPM-lh.stc,-0.33330855
B0002,Filler,dSPM-rh.stc,-0.33330855
B0002,GrammDU,dSPM-lh.stc,-0.006986532
B0002,GrammDU,dSPM-rh.stc,-0.006986532
B0002,GrammPROTI,dSPM-lh.stc,-0.08234308
B0002,GrammPROTI,dSPM-rh.stc,-0.08234308
B0002,SemViolDU,dSPM-lh.stc,0.31208214
B0002,SemViolDU,dSPM-rh.stc,0.31208214
B0002,SemViolPROTI,dSPM-lh.stc,0.27442977
B0002,SemViolPROTI,dSPM-rh.stc,0.27442977
B0003,CatViolDU,dSPM-lh.stc,0.08279942
B0003,CatViolDU,dSPM-rh.stc,0.08279942
B0003,CatViolPROTI,dSPM-lh.stc,0.055740584
B0003,CatViolPROTI,dSPM-rh.stc,0.055740584
B0003,Filler,dSPM-lh.stc,0.13282017
B0003,Filler,dSPM-rh.stc,0.13282017
B0003,GrammDU,dSPM-lh.stc,0.081825376
B0003,GrammDU,dSPM-rh.stc,0.081825376
B0003,GrammPROTI,dSPM-lh.stc,-0.031201228
B0003,GrammPROTI,dSPM-rh.stc,-0.031201228
B0003,SemViolDU,dSPM-lh.stc,-0.012042495
B0003,SemViolDU,dSPM-rh.stc,-0.012042495
B0003,SemViolPROTI,dSPM-lh.stc,-0.14863332
B0003,SemViolPROTI,dSPM-rh.stc,-0.14863332
B0005,CatViolDU,dSPM-lh.stc,-0.027653722
B0005,CatViolDU,dSPM-rh.stc,-0.027653722
B0005,CatViolPROTI,dSPM-lh.stc,-0.066889584
B0005,CatViolPROTI,dSPM-rh.stc,-0.066889584
B0005,Filler,dSPM-lh.stc,0.218912
B0005,Filler,dSPM-rh.stc,0.218912
B0005,GrammDU,dSPM-lh.stc,-0.029696537
B0005,GrammDU,dSPM-rh.stc,-0.029696537
B0005,GrammPROTI,dSPM-lh.stc,-0.086503975
B0005,GrammPROTI,dSPM-rh.stc,-0.086503975
B0005,SemViolDU,dSPM-lh.stc,-0.021117404
B0005,SemViolDU,dSPM-rh.stc,-0.021117404
B0005,SemViolPROTI,dSPM-lh.stc,-0.11207874
B0005,SemViolPROTI,dSPM-rh.stc,-0.11207874
B0006,CatViolDU,dSPM-lh.stc,0.09697599
B0006,CatViolDU,dSPM-rh.stc,0.09697599
B0006,CatViolPROTI,dSPM-lh.stc,0.13053228
B0006,CatViolPROTI,dSPM-rh.stc,0.13053228
B0006,Filler,dSPM-lh.stc,0.19434138
B0006,Filler,dSPM-rh.stc,0.19434138
B0006,GrammDU,dSPM-lh.stc,0.08328326
B0006,GrammDU,dSPM-rh.stc,0.08328326
B0006,GrammPROTI,dSPM-lh.stc,0.10060536
B0006,GrammPROTI,dSPM-rh.stc,0.10060536
B0006,SemViolDU,dSPM-lh.stc,0.081265554
B0006,SemViolDU,dSPM-rh.stc,0.081265554
B0006,SemViolPROTI,dSPM-lh.stc,0.13396329
B0006,SemViolPROTI,dSPM-rh.stc,0.13396329
B0007,CatViolDU,dSPM-lh.stc,-0.029268792
B0007,CatViolDU,dSPM-rh.stc,-0.029268792
B0007,CatViolPROTI,dSPM-lh.stc,-0.13252145
B0007,CatViolPROTI,dSPM-rh.stc,-0.13252145
B0007,Filler,dSPM-lh.stc,0.027759075
B0007,Filler,dSPM-rh.stc,0.027759075
B0007,GrammDU,dSPM-lh.stc,0.11198777
B0007,GrammDU,dSPM-rh.stc,0.11198777
B0007,GrammPROTI,dSPM-lh.stc,-0.2512214
B0007,GrammPROTI,dSPM-rh.stc,-0.2512214
B0007,SemViolDU,dSPM-lh.stc,0.1266729
B0007,SemViolDU,dSPM-rh.stc,0.1266729
B0007,SemViolPROTI,dSPM-lh.stc,-0.30128527
B0007,SemViolPROTI,dSPM-rh.stc,-0.30128527
B0008,CatViolDU,dSPM-lh.stc,-0.0043903016
B0008,CatViolDU,dSPM-rh.stc,-0.0043903016
B0008,CatViolPROTI,dSPM-lh.stc,0.21295507
B0008,CatViolPROTI,dSPM-rh.stc,0.21295507
B0008,Filler,dSPM-lh.stc,0.059102703
B0008,Filler,dSPM-rh.stc,0.059102703
B0008,GrammDU,dSPM-lh.stc,-0.08121388
B0008,GrammDU,dSPM-rh.stc,-0.08121388
B0008,GrammPROTI,dSPM-lh.stc,0.040862314
B0008,GrammPROTI,dSPM-rh.stc,0.040862314
B0008,SemViolDU,dSPM-lh.stc,-0.10042269
B0008,SemViolDU,dSPM-rh.stc,-0.10042269
B0008,SemViolPROTI,dSPM-lh.stc,-0.18756965
B0008,SemViolPROTI,dSPM-rh.stc,-0.18756965
B0009,CatViolDU,dSPM-lh.stc,0.05857618
B0009,CatViolDU,dSPM-rh.stc,0.05857618
B0009,CatViolPROTI,dSPM-lh.stc,-0.07038047
B0009,CatViolPROTI,dSPM-rh.stc,-0.07038047
B0009,Filler,dSPM-lh.stc,-0.043218564
B0009,Filler,dSPM-rh.stc,-0.043218564
B0009,GrammDU,dSPM-lh.stc,-0.14968045
B0009,GrammDU,dSPM-rh.stc,-0.14968045
B0009,GrammPROTI,dSPM-lh.stc,-0.13937183
B0009,GrammPROTI,dSPM-rh.stc,-0.13937183
B0009,SemViolDU,dSPM-lh.stc,-0.0043692156
B0009,SemViolDU,dSPM-rh.stc,-0.0043692156
B0009,SemViolPROTI,dSPM-lh.stc,-0.19761321
B0009,SemViolPROTI,dSPM-rh.stc,-0.19761321
B0010,CatViolDU,dSPM-lh.stc,-0.23974429
B0010,CatViolDU,dSPM-rh.stc,-0.23974429
B0010,CatViolPROTI,dSPM-lh.stc,-0.03396981
B0010,CatViolPROTI,dSPM-rh.stc,-0.03396981
B0010,Filler,dSPM-lh.stc,-0.14600694
B0010,Filler,dSPM-rh.stc,-0.14600694
B0010,GrammDU,dSPM-lh.stc,0.12918493
B0010,GrammDU,dSPM-rh.stc,0.12918493
B0010,GrammPROTI,dSPM-lh.stc,-0.1645536
B0010,GrammPROTI,dSPM-rh.stc,-0.1645536
B0010,SemViolDU,dSPM-lh.stc,-0.07075531
B0010,SemViolDU,dSPM-rh.stc,-0.07075531
B0010,SemViolPROTI,dSPM-lh.stc,0.20911425
B0010,SemViolPROTI,dSPM-rh.stc,0.20911425
B0011,CatViolDU,dSPM-lh.stc,0.0745844
B0011,CatViolDU,dSPM-rh.stc,0.0745844
B0011,CatViolPROTI,dSPM-lh.stc,0.10874979
B0011,CatViolPROTI,dSPM-rh.stc,0.10874979
B0011,Filler,dSPM-lh.stc,0.32483378
B0011,Filler,dSPM-rh.stc,0.32483378
B0011,GrammDU,dSPM-lh.stc,0.08583918
B0011,GrammDU,dSPM-rh.stc,0.08583918
B0011,GrammPROTI,dSPM-lh.stc,0.26987913
B0011,GrammPROTI,dSPM-rh.stc,0.26987913
B0011,SemViolDU,dSPM-lh.stc,0.0065037874
B0011,SemViolDU,dSPM-rh.stc,0.0065037874
B0011,SemViolPROTI,dSPM-lh.stc,0.20824173
B0011,SemViolPROTI,dSPM-rh.stc,0.20824173
B0012,CatViolDU,dSPM-lh.stc,0.10872196
B0012,CatViolDU,dSPM-rh.stc,0.10872196
B0012,CatViolPROTI,dSPM-lh.stc,0.20015624
B0012,CatViolPROTI,dSPM-rh.stc,0.20015624
B0012,Filler,dSPM-lh.stc,-0.05018767
B0012,Filler,dSPM-rh.stc,-0.05018767
B0012,GrammDU,dSPM-lh.stc,0.222351
B0012,GrammDU,dSPM-rh.stc,0.222351
B0012,GrammPROTI,dSPM-lh.stc,0.049134336
B0012,GrammPROTI,dSPM-rh.stc,0.049134336
B0012,SemViolDU,dSPM-lh.stc,0.031938285
B0012,SemViolDU,dSPM-rh.stc,0.031938285
B0012,SemViolPROTI,dSPM-lh.stc,0.1346604
B0012,SemViolPROTI,dSPM-rh.stc,0.1346604
B0013,CatViolDU,dSPM-lh.stc,-0.09451362
B0013,CatViolDU,dSPM-rh.stc,-0.09451362
B0013,CatViolPROTI,dSPM-lh.stc,-0.23209117
B0013,CatViolPROTI,dSPM-rh.stc,-0.23209117
B0013,Filler,dSPM-lh.stc,-0.100014396
B0013,Filler,dSPM-rh.stc,-0.100014396
B0013,GrammDU,dSPM-lh.stc,0.21282956
B0013,GrammDU,dSPM-rh.stc,0.21282956
B0013,GrammPROTI,dSPM-lh.stc,-0.11907083
B0013,GrammPROTI,dSPM-rh.stc,-0.11907083
B0013,SemViolDU,dSPM-lh.stc,0.01872068
B0013,SemViolDU,dSPM-rh.stc,0.01872068
B0013,SemViolPROTI,dSPM-lh.stc,-0.14036816
B0013,SemViolPROTI,dSPM-rh.stc,-0.14036816
B0014,CatViolDU,dSPM-lh.stc,0.19954088
B0014,CatViolDU,dSPM-rh.stc,0.19954088
B0014,CatViolPROTI,dSPM-lh.stc,0.123544164
B0014,CatViolPROTI,dSPM-rh.stc,0.123544164
B0014,Filler,dSPM-lh.stc,0.23264426
B0014,Filler,dSPM-rh.stc,0.23264426
B0014,GrammDU,dSPM-lh.stc,0.13701026
B0014,GrammDU,dSPM-rh.stc,0.13701026
B0014,GrammPROTI,dSPM-lh.stc,0.23080803
B0014,GrammPROTI,dSPM-rh.stc,0.23080803
B0014,SemViolDU,dSPM-lh.stc,0.060847394
B0014,SemViolDU,dSPM-rh.stc,0.060847394
B0014,SemViolPROTI,dSPM-lh.stc,0.17061083
B0014,SemViolPROTI,dSPM-rh.stc,0.17061083
B0015,CatViolDU,dSPM-lh.stc,-0.0264995
B0015,CatViolDU,dSPM-rh.stc,-0.0264995
B0015,CatViolPROTI,dSPM-lh.stc,0.22970197
B0015,CatViolPROTI,dSPM-rh.stc,0.22970197
B0015,Filler,dSPM-lh.stc,-0.11946632
B0015,Filler,dSPM-rh.stc,-0.11946632
B0015,GrammDU,dSPM-lh.stc,-0.110890575
B0015,GrammDU,dSPM-rh.stc,-0.110890575
B0015,GrammPROTI,dSPM-lh.stc,-0.16420798
B0015,GrammPROTI,dSPM-rh.stc,-0.16420798
B0015,SemViolDU,dSPM-lh.stc,0.074814774
B0015,SemViolDU,dSPM-rh.stc,0.074814774
B0015,SemViolPROTI,dSPM-lh.stc,0.006246711
B0015,SemViolPROTI,dSPM-rh.stc,0.006246711
B0016,CatViolDU,dSPM-lh.stc,0.09630036
B0016,CatViolDU,dSPM-rh.stc,0.09630036
B0016,CatViolPROTI,dSPM-lh.stc,0.106187604
B0016,CatViolPROTI,dSPM-rh.stc,0.106187604
B0016,Filler,dSPM-lh.stc,0.37408724
B0016,Filler,dSPM-rh.stc,0.37408724
B0016,GrammDU,dSPM-lh.stc,0.25747138
B0016,GrammDU,dSPM-rh.stc,0.25747138
B0016,GrammPROTI,dSPM-lh.stc,-0.029703604
B0016,GrammPROTI,dSPM-rh.stc,-0.029703604
B0016,SemViolDU,dSPM-lh.stc,0.0045149373
B0016,SemViolDU,dSPM-rh.stc,0.0045149373
B0016,SemViolPROTI,dSPM-lh.stc,-0.021527568
B0016,SemViolPROTI,dSPM-rh.stc,-0.021527568
B0017,CatViolDU,dSPM-lh.stc,-0.07665252
B0017,CatViolDU,dSPM-rh.stc,-0.07665252
B0017,CatViolPROTI,dSPM-lh.stc,-0.45940247
B0017,CatViolPROTI,dSPM-rh.stc,-0.45940247
B0017,Filler,dSPM-lh.stc,-0.26145196
B0017,Filler,dSPM-rh.stc,-0.26145196
B0017,GrammDU,dSPM-lh.stc,-0.11605039
B0017,GrammDU,dSPM-rh.stc,-0.11605039
B0017,GrammPROTI,dSPM-lh.stc,-0.50979406
B0017,GrammPROTI,dSPM-rh.stc,-0.50979406
B0017,SemViolDU,dSPM-lh.stc,-0.0749226
B0017,SemViolDU,dSPM-rh.stc,-0.0749226
B0017,SemViolPROTI,dSPM-lh.stc,-0.10516361
B0017,SemViolPROTI,dSPM-rh.stc,-0.10516361
B0018,CatViolDU,dSPM-lh.stc,-0.042133167
B0018,CatViolDU,dSPM-rh.stc,-0.042133167
B0018,CatViolPROTI,dSPM-lh.stc,-0.1498258
B0018,CatViolPROTI,dSPM-rh.stc,-0.1498258
B0018,Filler,dSPM-lh.stc,-0.12201865
B0018,Filler,dSPM-rh.stc,-0.12201865
B0018,GrammDU,dSPM-lh.stc,-0.060541656
B0018,GrammDU,dSPM-rh.stc,-0.060541656
B0018,GrammPROTI,dSPM-lh.stc,0.21330088
B0018,GrammPROTI,dSPM-rh.stc,0.21330088
B0018,SemViolDU,dSPM-lh.stc,-0.22391154
B0018,SemViolDU,dSPM-rh.stc,-0.22391154
B0018,SemViolPROTI,dSPM-lh.stc,-0.15465392
B0018,SemViolPROTI,dSPM-rh.stc,-0.15465392
B0019,CatViolDU,dSPM-lh.stc,-0.3544428
B0019,CatViolDU,dSPM-rh.stc,-0.3544428
B0019,CatViolPROTI,dSPM-lh.stc,-0.49414453
B0019,CatViolPROTI,dSPM-rh.stc,-0.49414453
B0019,Filler,dSPM-lh.stc,-0.2739665
B0019,Filler,dSPM-rh.stc,-0.2739665
B0019,GrammDU,dSPM-lh.stc,-0.21373247
B0019,GrammDU,dSPM-rh.stc,-0.21373247
B0019,GrammPROTI,dSPM-lh.stc,-0.15307178
B0019,GrammPROTI,dSPM-rh.stc,-0.15307178
B0019,SemViolDU,dSPM-lh.stc,-0.23294812
B0019,SemViolDU,dSPM-rh.stc,-0.23294812
B0019,SemViolPROTI,dSPM-lh.stc,-0.28500047
B0019,SemViolPROTI,dSPM-rh.stc,-0.28500047
B0020,CatViolDU,dSPM-lh.stc,0.09710467
B0020,CatViolDU,dSPM-rh.stc,0.09710467
B0020,CatViolPROTI,dSPM-lh.stc,0.14833502
B0020,CatViolPROTI,dSPM-rh.stc,0.14833502
B0020,Filler,dSPM-lh.stc,0.11262015
B0020,Filler,dSPM-rh.stc,0.11262015
B0020,GrammDU,dSPM-lh.stc,-0.08528147
B0020,GrammDU,dSPM-rh.stc,-0.08528147
B0020,GrammPROTI,dSPM-lh.stc,0.2666776
B0020,GrammPROTI,dSPM-rh.stc,0.2666776
B0020,SemViolDU,dSPM-lh.stc,0.18207933
B0020,SemViolDU,dSPM-rh.stc,0.18207933
B0020,SemViolPROTI,dSPM-lh.stc,-0.06949609
B0020,SemViolPROTI,dSPM-rh.stc,-0.06949609
B0021,CatViolDU,dSPM-lh.stc,0.035926435
B0021,CatViolDU,dSPM-rh.stc,0.035926435
B0021,CatViolPROTI,dSPM-lh.stc,-0.056815192
B0021,CatViolPROTI,dSPM-rh.stc,-0.056815192
B0021,Filler,dSPM-lh.stc,-0.1143587
B0021,Filler,dSPM-rh.stc,-0.1143587
B0021,GrammDU,dSPM-lh.stc,0.04843446
B0021,GrammDU,dSPM-rh.stc,0.04843446
B0021,GrammPROTI,dSPM-lh.stc,-0.20316012
B0021,GrammPROTI,dSPM-rh.stc,-0.20316012
B0021,SemViolDU,dSPM-lh.stc,-0.08158129
B0021,SemViolDU,dSPM-rh.stc,-0.08158129
B0021,SemViolPROTI,dSPM-lh.stc,-0.20103386
B0021,SemViolPROTI,dSPM-rh.stc,-0.20103386
B0022,CatViolDU,dSPM-lh.stc,-0.3574887
B0022,CatViolDU,dSPM-rh.stc,-0.3574887
B0022,CatViolPROTI,dSPM-lh.stc,-0.05516099
B0022,CatViolPROTI,dSPM-rh.stc,-0.05516099
B0022,Filler,dSPM-lh.stc,-0.48599926
B0022,Filler,dSPM-rh.stc,-0.48599926
B0022,GrammDU,dSPM-lh.stc,-0.7766729
B0022,GrammDU,dSPM-rh.stc,-0.7766729
B0022,GrammPROTI,dSPM-lh.stc,0.6515638
B0022,GrammPROTI,dSPM-rh.stc,0.6515638
B0022,SemViolDU,dSPM-lh.stc,-0.74826074
B0022,SemViolDU,dSPM-rh.stc,-0.74826074
B0022,SemViolPROTI,dSPM-lh.stc,-0.98237187
B0022,SemViolPROTI,dSPM-rh.stc,-0.98237187
B0023,CatViolDU,dSPM-lh.stc,-1.0309676
B0023,CatViolDU,dSPM-rh.stc,-1.0309676
B0023,CatViolPROTI,dSPM-lh.stc,-0.7236553
B0023,CatViolPROTI,dSPM-rh.stc,-0.7236553
B0023,Filler,dSPM-lh.stc,-0.0384946
B0023,Filler,dSPM-rh.stc,-0.0384946
B0023,GrammDU,dSPM-lh.stc,-0.5052819
B0023,GrammDU,dSPM-rh.stc,-0.5052819
B0023,GrammPROTI,dSPM-lh.stc,0.46720335
B0023,GrammPROTI,dSPM-rh.stc,0.46720335
B0023,SemViolDU,dSPM-lh.stc,-0.32732272
B0023,SemViolDU,dSPM-rh.stc,-0.32732272
B0023,SemViolPROTI,dSPM-lh.stc,0.051413763
B0023,SemViolPROTI,dSPM-rh.stc,0.051413763
B0024,CatViolDU,dSPM-lh.stc,-0.15967917
B0024,CatViolDU,dSPM-rh.stc,-0.15967917
B0024,CatViolPROTI,dSPM-lh.stc,-0.09472199
B0024,CatViolPROTI,dSPM-rh.stc,-0.09472199
B0024,Filler,dSPM-lh.stc,-0.15376405
B0024,Filler,dSPM-rh.stc,-0.15376405
B0024,GrammDU,dSPM-lh.stc,-0.057634227
B0024,GrammDU,dSPM-rh.stc,-0.057634227
B0024,GrammPROTI,dSPM-lh.stc,-0.265524
B0024,GrammPROTI,dSPM-rh.stc,-0.265524
B0024,SemViolDU,dSPM-lh.stc,-0.1536119
B0024,SemViolDU,dSPM-rh.stc,-0.1536119
B0024,SemViolPROTI,dSPM-lh.stc,-0.22905405
B0024,SemViolPROTI,dSPM-rh.stc,-0.22905405
B0025,CatViolDU,dSPM-lh.stc,-0.08259468
B0025,CatViolDU,dSPM-rh.stc,-0.08259468
B0025,CatViolPROTI,dSPM-lh.stc,-0.102287896
B0025,CatViolPROTI,dSPM-rh.stc,-0.102287896
B0025,Filler,dSPM-lh.stc,-0.12802702
B0025,Filler,dSPM-rh.stc,-0.12802702
B0025,GrammDU,dSPM-lh.stc,-0.12098833
B0025,GrammDU,dSPM-rh.stc,-0.12098833
B0025,GrammPROTI,dSPM-lh.stc,-0.027518122
B0025,GrammPROTI,dSPM-rh.stc,-0.027518122
B0025,SemViolDU,dSPM-lh.stc,0.007822482
B0025,SemViolDU,dSPM-rh.stc,0.007822482
B0025,SemViolPROTI,dSPM-lh.stc,-0.14634436
B0025,SemViolPROTI,dSPM-rh.stc,-0.14634436
